,gene_id,gene_name
39429,ENSMUSG00000076848,Trav15-2-dv6-2
39430,ENSMUSG00000105493,Gm43551
39431,ENSMUSG00000094828,Trav3-3
39432,ENSMUSG00000096678,Trav9-4
39433,ENSMUSG00000096096,Trav4-4-dv10
39434,ENSMUSG00000104673,Gm43550
39435,ENSMUSG00000095607,Trav5-4
39436,ENSMUSG00000095126,Trav6-7-dv9
39437,ENSMUSG00000096138,Trav7-6
39438,ENSMUSG00000082663,Trav13-3
39439,ENSMUSG00000085302,Trav8-2
39440,ENSMUSG00000076855,Trav16
39441,ENSMUSG00000094562,Trav13-4-dv7
39442,ENSMUSG00000094212,Trav14-3
39443,ENSMUSG00000105090,Trav15-3
39444,ENSMUSG00000076858,Trav3-4
39445,ENSMUSG00000105380,Trav12-4
39446,ENSMUSG00000087666,B230359F08Rik
39447,ENSMUSG00000096397,Trav17
39448,ENSMUSG00000076861,Trav18
39449,ENSMUSG00000076862,Trav19
39450,ENSMUSG00000086858,Trav20
39451,ENSMUSG00000076863,Trav21-dv12
39452,ENSMUSG00000076864,Trdv1
39453,ENSMUSG00000105963,Gm43647
39454,ENSMUSG00000104650,Trav22
39455,ENSMUSG00000076865,Trdv2-1
39456,ENSMUSG00000076866,Trdv2-2
39457,ENSMUSG00000106289,Trav23
39458,ENSMUSG00000105823,Trdv3
39459,ENSMUSG00000104658,Gm42877
39460,ENSMUSG00000076867,Trdv4
39461,ENSMUSG00000096749,Trdd1
39462,ENSMUSG00000089469,Gm23704
39463,ENSMUSG00000096176,Trdd2
39464,ENSMUSG00000076870,Trdj1
39465,ENSMUSG00000106112,Gm43434
39466,ENSMUSG00000076871,Trdj2
39467,ENSMUSG00000104876,Trdc
39468,ENSMUSG00000076873,Trdv5
39469,ENSMUSG00000090574,Traj61
39470,ENSMUSG00000090782,Traj60
39471,ENSMUSG00000076874,Traj59
39472,ENSMUSG00000076875,Traj58
39473,ENSMUSG00000076876,Traj57
39474,ENSMUSG00000076877,Traj56
39475,ENSMUSG00000091005,Traj55
39476,ENSMUSG00000091326,Traj54
39477,ENSMUSG00000076878,Traj53
39478,ENSMUSG00000076879,Traj52
39479,ENSMUSG00000076880,Traj51
39480,ENSMUSG00000076881,Traj50
39481,ENSMUSG00000076882,Traj49
39482,ENSMUSG00000076883,Traj48
39483,ENSMUSG00000105216,Traj47
39484,ENSMUSG00000076884,Traj46
39485,ENSMUSG00000076885,Traj45
39486,ENSMUSG00000076886,Traj44
39487,ENSMUSG00000076887,Traj43
39488,ENSMUSG00000076888,Traj42
39489,ENSMUSG00000076889,Traj41
39490,ENSMUSG00000076890,Traj40
39491,ENSMUSG00000076891,Traj39
39492,ENSMUSG00000076892,Traj38
39493,ENSMUSG00000076893,Traj37
39494,ENSMUSG00000090494,Traj36
39495,ENSMUSG00000076894,Traj35
39496,ENSMUSG00000076895,Traj34
39497,ENSMUSG00000076896,Traj33
39498,ENSMUSG00000076897,Traj32
39499,ENSMUSG00000076898,Traj31
39500,ENSMUSG00000076899,Traj30
39501,ENSMUSG00000076900,Traj29
39502,ENSMUSG00000076901,Traj28
39503,ENSMUSG00000076902,Traj27
39504,ENSMUSG00000076903,Traj26
39505,ENSMUSG00000076904,Traj25
39506,ENSMUSG00000076905,Traj24
39507,ENSMUSG00000076906,Traj23
39508,ENSMUSG00000076907,Traj22
39509,ENSMUSG00000076908,Traj21
39510,ENSMUSG00000076909,Traj20
39511,ENSMUSG00000076910,Traj19
39512,ENSMUSG00000076911,Traj18
39513,ENSMUSG00000076912,Traj17
39514,ENSMUSG00000076913,Traj16
39515,ENSMUSG00000076914,Traj15
39516,ENSMUSG00000076915,Traj14
39517,ENSMUSG00000076916,Traj13
39518,ENSMUSG00000076917,Traj12
39519,ENSMUSG00000076918,Traj11
39520,ENSMUSG00000076919,Traj9
39521,ENSMUSG00000076920,Traj8
39522,ENSMUSG00000076921,Traj7
39523,ENSMUSG00000076922,Traj6
39524,ENSMUSG00000076923,Traj5
39525,ENSMUSG00000076924,Traj4
39526,ENSMUSG00000076925,Traj3
39527,ENSMUSG00000076926,Traj2
39528,ENSMUSG00000076927,Traj1
39529,ENSMUSG00000076928,Trac
39530,ENSMUSG00000022174,Dad1
39531,ENSMUSG00000040997,Abhd4
39532,ENSMUSG00000048153,Olfr49
39533,ENSMUSG00000105703,Gm43305
39534,ENSMUSG00000105294,Gm43304
39535,ENSMUSG00000105667,Gm3945
39536,ENSMUSG00000105501,5330426L24Rik
39537,ENSMUSG00000000959,Oxa1l
39538,ENSMUSG00000000958,Slc7a7
39539,ENSMUSG00000010406,Mrpl52
39540,ENSMUSG00000000957,Mmp14
39541,ENSMUSG00000096030,Gm24424
39542,ENSMUSG00000022175,Lrp10
39543,ENSMUSG00000022176,Rem2
39544,ENSMUSG00000023110,Prmt5
39545,ENSMUSG00000022177,Haus4
39546,ENSMUSG00000022178,Ajuba
39547,ENSMUSG00000064742,Gm24705
39548,ENSMUSG00000022179,4931414P19Rik
39549,ENSMUSG00000022193,Psmb5
39550,ENSMUSG00000076128,Mir686
39551,ENSMUSG00000072423,Psmb11
39552,ENSMUSG00000059674,Cdh24
39553,ENSMUSG00000092443,Gm20726
39554,ENSMUSG00000091306,Gm17606
39555,ENSMUSG00000022185,Acin1
39556,ENSMUSG00000106169,Mir6948
39557,ENSMUSG00000040840,4930579G18Rik
39558,ENSMUSG00000040822,1700123O20Rik
39559,ENSMUSG00000052435,Cebpe
39560,ENSMUSG00000022180,Slc7a8
39561,ENSMUSG00000112858,Rnf212b
39562,ENSMUSG00000086420,Gm8865
39563,ENSMUSG00000057156,Homez
39564,ENSMUSG00000072494,Ppp1r3e
39565,ENSMUSG00000102798,Gm37271
39566,ENSMUSG00000089682,Bcl2l2
39567,ENSMUSG00000092232,Gm20521
39568,ENSMUSG00000022194,Pabpn1
39569,ENSMUSG00000022199,Slc22a17
39570,ENSMUSG00000022203,Efs
39571,ENSMUSG00000040770,Il25
39572,ENSMUSG00000040759,Cmtm5
39573,ENSMUSG00000040752,Myh6
39574,ENSMUSG00000065432,Mir208a
39575,ENSMUSG00000097652,Mhrt
39576,ENSMUSG00000053093,Myh7
39577,ENSMUSG00000101680,Gm29015
39578,ENSMUSG00000077928,Mir208b
39579,ENSMUSG00000090889,Gm17428
39580,ENSMUSG00000022204,Ngdn
39581,ENSMUSG00000072492,Gm10364
39582,ENSMUSG00000100162,Gm20687
39583,ENSMUSG00000045691,Thtpa
39584,ENSMUSG00000040721,Zfhx2
39585,ENSMUSG00000093452,Zfhx2os
39586,ENSMUSG00000104389,Gm37034
39587,ENSMUSG00000104056,Gm38129
39588,ENSMUSG00000040701,Ap1g2
39589,ENSMUSG00000022208,Jph4
39590,ENSMUSG00000077492,Gm23596
39591,ENSMUSG00000022209,Dhrs2
39592,ENSMUSG00000060680,Gm8894
39593,ENSMUSG00000022210,Dhrs4
39594,ENSMUSG00000022211,Carmil3
39595,ENSMUSG00000022212,Cpne6
39596,ENSMUSG00000040632,Nrl
39597,ENSMUSG00000040618,Pck2
39598,ENSMUSG00000053588,A730061H03Rik
39599,ENSMUSG00000022214,Dcaf11
39600,ENSMUSG00000086341,Gm15932
39601,ENSMUSG00000022215,Fitm1
39602,ENSMUSG00000022216,Psme1
39603,ENSMUSG00000022217,Emc9
39604,ENSMUSG00000079197,Psme2
39605,ENSMUSG00000047098,Rnf31
39606,ENSMUSG00000002325,Irf9
39607,ENSMUSG00000002324,Rec8
39608,ENSMUSG00000002319,Ipo4
39609,ENSMUSG00000002320,Tm9sf1
39610,ENSMUSG00000007591,Tssk4
39611,ENSMUSG00000002329,Mdp1
39612,ENSMUSG00000010376,Nedd8
39613,ENSMUSG00000002326,Gmpr2
39614,ENSMUSG00000007589,Tinf2
39615,ENSMUSG00000088402,Gm25887
39616,ENSMUSG00000022218,Tgm1
39617,ENSMUSG00000040472,Rabggta
39618,ENSMUSG00000002332,Dhrs1
39619,ENSMUSG00000019297,Nop9
39620,ENSMUSG00000022219,Cideb
39621,ENSMUSG00000040432,Ltb4r2
39622,ENSMUSG00000046908,Ltb4r1
39623,ENSMUSG00000022220,Adcy4
39624,ENSMUSG00000022221,Ripk3
39625,ENSMUSG00000023411,Nfatc4
39626,ENSMUSG00000075592,Nynrin
39627,ENSMUSG00000097542,Gm26751
39628,ENSMUSG00000040380,Cbln3
39629,ENSMUSG00000047153,Khnyn
39630,ENSMUSG00000022223,Sdr39u1
39631,ENSMUSG00000022225,Cma1
39632,ENSMUSG00000068289,Cma2
39633,ENSMUSG00000058581,Gm5801
39634,ENSMUSG00000022227,Mcpt1
39635,ENSMUSG00000071361,Mcpt9
39636,ENSMUSG00000022226,Mcpt2
39637,ENSMUSG00000061068,Mcpt4
39638,ENSMUSG00000022157,Mcpt8
39639,ENSMUSG00000098961,Mir6949
39640,ENSMUSG00000040314,Ctsg
39641,ENSMUSG00000022156,Gzme
39642,ENSMUSG00000059256,Gzmd
39643,ENSMUSG00000040284,Gzmg
39644,ENSMUSG00000015443,Gzmn
39645,ENSMUSG00000015441,Gzmf
39646,ENSMUSG00000079186,Gzmc
39647,ENSMUSG00000077160,Gm24118
39648,ENSMUSG00000097936,Gm4819
39649,ENSMUSG00000015437,Gzmb
39650,ENSMUSG00000022229,Atp12a
39651,ENSMUSG00000000365,Rnf17
39652,ENSMUSG00000088761,Gm24392
39653,ENSMUSG00000064128,Cenpj
39654,ENSMUSG00000089170,Gm22431
39655,ENSMUSG00000054509,Parp4
39656,ENSMUSG00000090038,Gm16573
39657,ENSMUSG00000110165,Gm4032
39658,ENSMUSG00000079184,Mphosph8
39659,ENSMUSG00000097743,Gm16973
39660,ENSMUSG00000021938,Pspc1
39661,ENSMUSG00000079489,C030013D06Rik
39662,ENSMUSG00000094250,Gm4479
39663,ENSMUSG00000040123,Zmym5
39664,ENSMUSG00000100017,2410022M11Rik
39665,ENSMUSG00000077685,Gm22498
39666,ENSMUSG00000087941,Gm27635
39667,ENSMUSG00000088180,Gm22218
39668,ENSMUSG00000021945,Zmym2
39669,ENSMUSG00000096144,B020004C17Rik
39670,ENSMUSG00000048582,Gja3
39671,ENSMUSG00000046352,Gjb2
39672,ENSMUSG00000089840,Gm4491
39673,ENSMUSG00000040055,Gjb6
39674,ENSMUSG00000021947,Cryl1
39675,ENSMUSG00000077497,Gm23593
39676,ENSMUSG00000040040,Ift88
39677,ENSMUSG00000081238,Gm15836
39678,ENSMUSG00000086486,Ift88os
39679,ENSMUSG00000050222,Il17d
39680,ENSMUSG00000021951,Eef1akmt1
39681,ENSMUSG00000097933,1700039M10Rik
39682,ENSMUSG00000021952,Xpo4
39683,ENSMUSG00000021959,Lats2
39684,ENSMUSG00000064525,Gm26440
39685,ENSMUSG00000092358,Gm20430
39686,ENSMUSG00000021963,Sap18
39687,ENSMUSG00000092784,Mir3077
39688,ENSMUSG00000021965,Ska3
39689,ENSMUSG00000021967,Mrpl57
39690,ENSMUSG00000065374,Gm22738
39691,ENSMUSG00000021969,Zdhhc20
39692,ENSMUSG00000021973,Micu2
39693,ENSMUSG00000097303,3110083C13Rik
39694,ENSMUSG00000021974,Fgf9
39695,ENSMUSG00000091132,Gm17109
39696,ENSMUSG00000077201,Gm25614
39697,ENSMUSG00000098157,Gm9022
39698,ENSMUSG00000059835,Rpl13-ps3
39699,ENSMUSG00000021977,1700129C05Rik
39700,ENSMUSG00000053868,Gm5142
39701,ENSMUSG00000035469,Rcbtb1
39702,ENSMUSG00000090881,Gm6904
39703,ENSMUSG00000044703,Phf11a
39704,ENSMUSG00000091649,Phf11b
39705,ENSMUSG00000068245,Phf11d
39706,ENSMUSG00000091144,Phf11c
39707,ENSMUSG00000071350,Setdb2
39708,ENSMUSG00000089643,Gm16301
39709,ENSMUSG00000021981,Cab39l
39710,ENSMUSG00000021982,Cdadc1
39711,ENSMUSG00000044461,Shisa2
39712,ENSMUSG00000021983,Atp8a2
39713,ENSMUSG00000087286,Gm9013
39714,ENSMUSG00000086112,4930563I02Rik
39715,ENSMUSG00000075288,Gm6913
39716,ENSMUSG00000072068,Gm16261
39717,ENSMUSG00000063895,Nupl1
39718,ENSMUSG00000076270,Mir719
39719,ENSMUSG00000021987,Mtmr6
39720,ENSMUSG00000021986,Amer2
39721,ENSMUSG00000101797,Gm29266
39722,ENSMUSG00000021990,Spata13
39723,ENSMUSG00000071347,C1qtnf9
39724,ENSMUSG00000084951,Mipepos
39725,ENSMUSG00000021993,Mipep
39726,ENSMUSG00000060548,Tnfrsf19
39727,ENSMUSG00000048279,Sacs
39728,ENSMUSG00000035296,Sgcg
39729,ENSMUSG00000101505,1700109G14Rik
39730,ENSMUSG00000043157,Arl11
39731,ENSMUSG00000021928,Ebpl
39732,ENSMUSG00000089253,Gm25716
39733,ENSMUSG00000021929,Kpna3
39734,ENSMUSG00000021930,Spryd7
39735,ENSMUSG00000035235,Trim13
39736,ENSMUSG00000097589,Dleu2
39737,ENSMUSG00000046168,Kcnrg
39738,ENSMUSG00000098183,Gm27010
39739,ENSMUSG00000098967,Gm27845
39740,ENSMUSG00000098088,Gm26916
39741,ENSMUSG00000092995,Mir16-1
39742,ENSMUSG00000093007,Mir15a
39743,ENSMUSG00000098914,Gm27747
39744,ENSMUSG00000098626,Gm27972
39745,ENSMUSG00000097997,Gm27017
39746,ENSMUSG00000099039,Gm27928
39747,ENSMUSG00000103869,Gm37420
39748,ENSMUSG00000102151,Gm37472
39749,ENSMUSG00000104187,Gm37820
39750,ENSMUSG00000098096,Gm26969
39751,ENSMUSG00000048281,Dleu7
39752,ENSMUSG00000021932,Rnaseh2b
39753,ENSMUSG00000021933,Gucy1b2
39754,ENSMUSG00000100486,Gm4131
39755,ENSMUSG00000064556,Gm24625
39756,ENSMUSG00000035184,Fam124a
39757,ENSMUSG00000096402,Gm23816
39758,ENSMUSG00000091155,Serpine3
39759,ENSMUSG00000089531,Gm25162
39760,ENSMUSG00000035161,Ints6
39761,ENSMUSG00000097775,4931440J10Rik
39762,ENSMUSG00000097501,Gm26536
39763,ENSMUSG00000014547,Wdfy2
39764,ENSMUSG00000099245,Mir8098
39765,ENSMUSG00000098858,Mir6541
39766,ENSMUSG00000084465,n-R5s47
39767,ENSMUSG00000075574,Defb48
39768,ENSMUSG00000075573,Defb47
39769,ENSMUSG00000075572,Defb43
39770,ENSMUSG00000075571,Defb30
39771,ENSMUSG00000054763,Defb42
39772,ENSMUSG00000064399,Gm23629
39773,ENSMUSG00000021939,Ctsb
39774,ENSMUSG00000021273,Fdft1
39775,ENSMUSG00000035121,Neil2
39776,ENSMUSG00000021944,Gata4
39777,ENSMUSG00000014453,Blk
39778,ENSMUSG00000097948,Gm21430
39779,ENSMUSG00000035095,Fam167a
39780,ENSMUSG00000021953,Tdh
39781,ENSMUSG00000090374,Gm17232
39782,ENSMUSG00000035078,Mtmr9
39783,ENSMUSG00000087652,Gm15918
39784,ENSMUSG00000035067,Xkr6
39785,ENSMUSG00000076049,Mir598
39786,ENSMUSG00000021958,Pinx1
39787,ENSMUSG00000063060,Sox7
39788,ENSMUSG00000021961,4930578I06Rik
39789,ENSMUSG00000046049,Rp1l1
39790,ENSMUSG00000034623,Prss55
39791,ENSMUSG00000052099,Prss51
39792,ENSMUSG00000091686,4930471C04Rik
39793,ENSMUSG00000021966,Prss52
39794,ENSMUSG00000090785,Gm17116
39795,ENSMUSG00000054733,Msra
39796,ENSMUSG00000097545,Mir124a-1hg
39797,ENSMUSG00000065597,Mir124a-1
39798,ENSMUSG00000092972,Mir3078
39799,ENSMUSG00000060012,Kif13b
39800,ENSMUSG00000064442,Gm26225
39801,ENSMUSG00000021972,Hmbox1
39802,ENSMUSG00000102764,Gm37183
39803,ENSMUSG00000098837,Gm20111
39804,ENSMUSG00000021975,Ints9
39805,ENSMUSG00000021978,Extl3
39806,ENSMUSG00000007989,Fzd3
39807,ENSMUSG00000098479,Gm27263
39808,ENSMUSG00000034532,Fbxo16
39809,ENSMUSG00000034522,Zfp395
39810,ENSMUSG00000045731,Pnoc
39811,ENSMUSG00000022031,Elp3
39812,ENSMUSG00000061356,Nuggc
39813,ENSMUSG00000022032,Scara5
39814,ENSMUSG00000022033,Pbk
39815,ENSMUSG00000022034,Esco2
39816,ENSMUSG00000022035,Ccdc25
39817,ENSMUSG00000034463,Scara3
39818,ENSMUSG00000022037,Clu
39819,ENSMUSG00000034450,Gulo
39820,ENSMUSG00000022039,Adam2
39821,ENSMUSG00000068165,Gm10233
39822,ENSMUSG00000022040,Ephx2
39823,ENSMUSG00000022041,Chrna2
39824,ENSMUSG00000059456,Ptk2b
39825,ENSMUSG00000085984,1700001G11Rik
39826,ENSMUSG00000022043,Trim35
39827,ENSMUSG00000022044,Stmn4
39828,ENSMUSG00000088737,Gm23899
39829,ENSMUSG00000045875,Adra1a
39830,ENSMUSG00000057913,Gm10032
39831,ENSMUSG00000022048,Dpysl2
39832,ENSMUSG00000075553,Gm5464
39833,ENSMUSG00000046204,Pnma2
39834,ENSMUSG00000104220,4930578I07Rik
39835,ENSMUSG00000065673,Gm24258
39836,ENSMUSG00000022051,Bnip3l
39837,ENSMUSG00000022052,Ppp2r2a
39838,ENSMUSG00000098365,Gm27647
39839,ENSMUSG00000093744,Gm20675
39840,ENSMUSG00000022053,Ebf2
39841,ENSMUSG00000080432,Gm23178
39842,ENSMUSG00000075549,Gm6878
39843,ENSMUSG00000093386,1700120O09Rik
39844,ENSMUSG00000093472,4930438E09Rik
39845,ENSMUSG00000093634,Gm10860
39846,ENSMUSG00000077647,Gm24981
39847,ENSMUSG00000093726,Gm20667
39848,ENSMUSG00000048922,Cdca2
39849,ENSMUSG00000034327,Kctd9
39850,ENSMUSG00000015812,Gnrh1
39851,ENSMUSG00000044447,Dock5
39852,ENSMUSG00000098866,Mir6539
39853,ENSMUSG00000022054,Nefm
39854,ENSMUSG00000022055,Nefl
39855,ENSMUSG00000087772,Gm22319
39856,ENSMUSG00000022056,Adam7
39857,ENSMUSG00000022057,Adamdec1
39858,ENSMUSG00000014725,Adam28
39859,ENSMUSG00000014813,Stc1
39860,ENSMUSG00000098713,Rps2-ps5
39861,ENSMUSG00000092499,1700092C10Rik
39862,ENSMUSG00000044186,Nkx2-6
39863,ENSMUSG00000022061,Nkx3-1
39864,ENSMUSG00000102999,Gm37762
39865,ENSMUSG00000034248,Slc25a37
39866,ENSMUSG00000098248,Gm27222
39867,ENSMUSG00000103065,Gm20236
39868,ENSMUSG00000104405,Gm31748
39869,ENSMUSG00000098255,Gm27223
39870,ENSMUSG00000047977,Synb
39871,ENSMUSG00000097511,Gm16677
39872,ENSMUSG00000095463,Entpd4
39873,ENSMUSG00000098270,Gm27221
39874,ENSMUSG00000093954,Gm16867
39875,ENSMUSG00000094526,Gm21451
39876,ENSMUSG00000102660,Gm38378
39877,ENSMUSG00000103720,Gm37094
39878,ENSMUSG00000102611,Gm37847
39879,ENSMUSG00000099315,Gm27175
39880,ENSMUSG00000098773,Gm27179
39881,ENSMUSG00000098784,Gm27174
39882,ENSMUSG00000022066,Gm21685
39883,ENSMUSG00000099027,Gm27176
39884,ENSMUSG00000098975,Gm27177
39885,ENSMUSG00000034205,Loxl2
39886,ENSMUSG00000104371,Gm37513
39887,ENSMUSG00000098666,Mir6950
39888,ENSMUSG00000034194,R3hcc1
39889,ENSMUSG00000034190,Chmp7
39890,ENSMUSG00000097284,4930480K23Rik
39891,ENSMUSG00000022074,Tnfrsf10b
39892,ENSMUSG00000022075,Rhobtb2
39893,ENSMUSG00000022085,Pebp4
39894,ENSMUSG00000033730,Egr3
39895,ENSMUSG00000022089,Bin3
39896,ENSMUSG00000033712,Ccar2
39897,ENSMUSG00000044551,9930012K11Rik
39898,ENSMUSG00000022090,Pdlim2
39899,ENSMUSG00000022091,Sorbs3
39900,ENSMUSG00000097243,Gm26908
39901,ENSMUSG00000022092,Ppp3cc
39902,ENSMUSG00000106195,Gm44340
39903,ENSMUSG00000022094,Slc39a14
39904,ENSMUSG00000058745,Gm9174
39905,ENSMUSG00000033644,Piwil2
39906,ENSMUSG00000088717,Gm22725
39907,ENSMUSG00000077577,Gm24890
39908,ENSMUSG00000000776,Polr3d
39909,ENSMUSG00000065528,Mir320
39910,ENSMUSG00000003469,Phyhip
39911,ENSMUSG00000022098,Bmp1
39912,ENSMUSG00000022097,Sftpc
39913,ENSMUSG00000033595,Lgi3
39914,ENSMUSG00000033589,Reep4
39915,ENSMUSG00000022096,Hr
39916,ENSMUSG00000045211,Nudt18
39917,ENSMUSG00000022095,Fam160b2
39918,ENSMUSG00000022099,Dmtn
39919,ENSMUSG00000022101,Fgf17
39920,ENSMUSG00000047911,Npm2
39921,ENSMUSG00000022100,Xpo7
39922,ENSMUSG00000022102,Dok2
39923,ENSMUSG00000099528,2410012E07Rik
39924,ENSMUSG00000022103,Gfra2
39925,ENSMUSG00000104288,Gm37455
39926,ENSMUSG00000098064,Gm9192
39927,ENSMUSG00000064485,Gm23735
39928,ENSMUSG00000109446,Gm9195
39929,ENSMUSG00000108975,Mlnr-ps
39930,ENSMUSG00000033487,Fndc3a
39931,ENSMUSG00000090216,Gm16549
39932,ENSMUSG00000033470,Cysltr2
39933,ENSMUSG00000022106,Rcbtb2
39934,ENSMUSG00000090706,Gm17233
39935,ENSMUSG00000022105,Rb1
39936,ENSMUSG00000076121,Mir687
39937,ENSMUSG00000033446,Lpar6
39938,ENSMUSG00000022108,Itm2b
39939,ENSMUSG00000022109,Med4
39940,ENSMUSG00000033405,Nudt15
39941,ENSMUSG00000022110,Sucla2
39942,ENSMUSG00000096463,Gm21750
39943,ENSMUSG00000093873,Gm24540
39944,ENSMUSG00000075581,Gm16409
39945,ENSMUSG00000089038,Gm22164
39946,ENSMUSG00000057886,Cbx3-ps6
39947,ENSMUSG00000034997,Htr2a
39948,ENSMUSG00000021996,Esd
39949,ENSMUSG00000068015,Lrch1
39950,ENSMUSG00000034959,Rubcnl
39951,ENSMUSG00000021997,Lrrc63
39952,ENSMUSG00000021998,Lcp1
39953,ENSMUSG00000089733,Gm15628
39954,ENSMUSG00000090054,Gm15629
39955,ENSMUSG00000021999,Cpb2
39956,ENSMUSG00000104689,Gm44482
39957,ENSMUSG00000022000,Zc3h13
39958,ENSMUSG00000091722,Siah3
39959,ENSMUSG00000034913,Spert
39960,ENSMUSG00000022002,Erich6b
39961,ENSMUSG00000064394,Gm23622
39962,ENSMUSG00000034893,Cog3
39963,ENSMUSG00000089405,Gm24876
39964,ENSMUSG00000022003,Slc25a30
39965,ENSMUSG00000085829,Gm4285
39966,ENSMUSG00000060126,Tpt1
39967,ENSMUSG00000065147,Snora31
39968,ENSMUSG00000067995,Gtf2f2
39969,ENSMUSG00000046523,Kctd4
39970,ENSMUSG00000065799,Gm25517
39971,ENSMUSG00000022008,Gpalpp1
39972,ENSMUSG00000022009,Nufip1
39973,ENSMUSG00000095427,Rps2-ps6
39974,ENSMUSG00000022010,Tsc22d1
39975,ENSMUSG00000097172,4930444M15Rik
39976,ENSMUSG00000052584,Serp2
39977,ENSMUSG00000101009,1700108F19Rik
39978,ENSMUSG00000044350,Lacc1
39979,ENSMUSG00000034795,Ccdc122
39980,ENSMUSG00000022012,Enox1
39981,ENSMUSG00000063556,Gm10132
39982,ENSMUSG00000067973,Gm6994
39983,ENSMUSG00000084431,n-R5s48
39984,ENSMUSG00000089365,Gm23823
39985,ENSMUSG00000075512,Gm1587
39986,ENSMUSG00000022013,Dnajc15
39987,ENSMUSG00000022014,Epsti1
39988,ENSMUSG00000092272,Gm19301
39989,ENSMUSG00000045655,Fam216b
39990,ENSMUSG00000087932,Mir1971
39991,ENSMUSG00000080402,Gm23652
39992,ENSMUSG00000022015,Tnfsf11
39993,ENSMUSG00000092774,Gm26197
39994,ENSMUSG00000022016,Akap11
39995,ENSMUSG00000034731,Dgkh
39996,ENSMUSG00000084447,Gm26251
39997,ENSMUSG00000058997,Vwa8
39998,ENSMUSG00000071262,Zfp957
39999,ENSMUSG00000022018,Rgcc
40000,ENSMUSG00000022020,Naa16
40001,ENSMUSG00000022022,Mtrf1
40002,ENSMUSG00000043881,Kbtbd7
40003,ENSMUSG00000075502,Kbtbd6
40004,ENSMUSG00000022023,Wbp4
40005,ENSMUSG00000036461,Elf1
40006,ENSMUSG00000093684,Gm27857
40007,ENSMUSG00000022024,Sugt1
40008,ENSMUSG00000022025,Cnmd
40009,ENSMUSG00000076453,Mir759
40010,ENSMUSG00000036422,Pcdh8
40011,ENSMUSG00000102774,Gm9748
40012,ENSMUSG00000097927,Gm6999
40013,ENSMUSG00000095959,Gm10845
40014,ENSMUSG00000022026,Olfm4
40015,ENSMUSG00000098125,Gm9578
40016,ENSMUSG00000089266,Gm22891
40017,ENSMUSG00000088009,Gm24774
40018,ENSMUSG00000035566,Pcdh17
40019,ENSMUSG00000064407,Gm23926
40020,ENSMUSG00000087812,Gm25115
40021,ENSMUSG00000022021,Diaph3
40022,ENSMUSG00000077948,Gm23438
40023,ENSMUSG00000102284,Gm37002
40024,ENSMUSG00000088536,Gm23278
40025,ENSMUSG00000022019,Tdrd3
40026,ENSMUSG00000062611,Rps3a2
40027,ENSMUSG00000089120,Gm26405
40028,ENSMUSG00000098095,Gm9274
40029,ENSMUSG00000050505,Pcdh20
40030,ENSMUSG00000102164,Gm36946
40031,ENSMUSG00000088405,Gm25886
40032,ENSMUSG00000077408,Gm25415
40033,ENSMUSG00000062093,Gm10110
40034,ENSMUSG00000077619,Gm25495
40035,ENSMUSG00000088746,Gm23225
40036,ENSMUSG00000077298,Gm24127
40037,ENSMUSG00000103410,Gm37341
40038,ENSMUSG00000055421,Pcdh9
40039,ENSMUSG00000065014,Gm23509
40040,ENSMUSG00000088046,Gm23324
40041,ENSMUSG00000089384,Gm24680
40042,ENSMUSG00000034689,4921530L21Rik
40043,ENSMUSG00000022076,Klhl1
40044,ENSMUSG00000083933,Gm15515
40045,ENSMUSG00000065042,Gm24043
40046,ENSMUSG00000064581,Gm25133
40047,ENSMUSG00000089130,Gm24770
40048,ENSMUSG00000098772,Gm27441
40049,ENSMUSG00000088538,Gm23276
40050,ENSMUSG00000055639,Dach1
40051,ENSMUSG00000089549,Gm25831
40052,ENSMUSG00000086133,Gm16331
40053,ENSMUSG00000089425,Gm26006
40054,ENSMUSG00000096444,Gm26139
40055,ENSMUSG00000098059,Gm27034
40056,ENSMUSG00000060377,Rpl36a-ps1
40057,ENSMUSG00000033186,Mzt1
40058,ENSMUSG00000022070,Bora
40059,ENSMUSG00000033166,Dis3
40060,ENSMUSG00000022064,Pibf1
40061,ENSMUSG00000100172,Gm4412
40062,ENSMUSG00000005148,Klf5
40063,ENSMUSG00000084700,Gm22984
40064,ENSMUSG00000064584,Gm25130
40065,ENSMUSG00000103188,Gm37093
40066,ENSMUSG00000065238,Gm22970
40067,ENSMUSG00000087144,Gm5958
40068,ENSMUSG00000072294,Klf12
40069,ENSMUSG00000054391,4930517O19Rik
40070,ENSMUSG00000084991,Gm16260
40071,ENSMUSG00000110273,Gm45369
40072,ENSMUSG00000094585,Gm26367
40073,ENSMUSG00000089331,Gm24345
40074,ENSMUSG00000092668,Gm22401
40075,ENSMUSG00000088160,Gm23538
40076,ENSMUSG00000042888,Prr30
40077,ENSMUSG00000089041,Gm26173
40078,ENSMUSG00000033083,Tbc1d4
40079,ENSMUSG00000075486,Commd6
40080,ENSMUSG00000022111,Uchl3
40081,ENSMUSG00000053821,Gm9922
40082,ENSMUSG00000033060,Lmo7
40083,ENSMUSG00000095037,Gm22347
40084,ENSMUSG00000088971,Gm23764
40085,ENSMUSG00000098557,Kctd12
40086,ENSMUSG00000097142,Gm26778
40087,ENSMUSG00000092901,Mir5130
40088,ENSMUSG00000022126,Acod1
40089,ENSMUSG00000022125,Cln5
